   162,  -237,  2023,     0,     2,    -3
   164,  -228,  2030,    -1,     0,    -1
   182,  -225,  2060,     1,    -4,    -5
   140,  -228,  2034,    -2,     3,    -2
   179,  -225,  2051,    -1,     1,    -3
   181,  -230,  2034,     0,     1,    -3
   155,  -222,  2029,     0,    -1,    -5
   181,  -232,  2019,    -3,     1,    -3
   186,  -222,  2009,    -1,     1,    -1
   154,  -224,  2031,    -2,    -1,     0
   176,  -234,  2026,    -2,     1,    -2
   186,  -232,  2028,     1,     0,    -5
   161,  -231,  2030,    -4,     0,    -1
   170,  -240,  2034,    -2,    -1,    -4
   190,  -229,  2028,    -3,     3,    -3
   166,  -247,  2018,    -2,     0,    -2
   156,  -227,  2020,    -4,     0,    -3
   183,  -225,  2036,    -1,     2,     0
   168,  -221,  2022,    -3,     1,     1
   161,  -239,  2041,    -1,    -1,    -1
   186,  -227,  2025,     1,    -1,    -1
   168,  -239,  2031,    -2,    -1,    -1
   165,  -231,  2024,    -1,     2,    -2
   192,  -219,  2038,     0,     1,    -3
   177,  -232,  2026,    -2,     3,    -5
   172,  -227,  2038,    -1,     1,    -4
   184,  -235,  2023,     1,     2,    -2
   171,  -239,  2025,     0,     1,    -3
   147,  -241,  2028,    -1,    -2,    -2
   183,  -229,  2034,    -4,     4,    -1
   174,  -234,  2036,    -3,     0,    -6
   166,  -233,  2033,    -1,     0,    -4
   180,  -217,  2042,     0,     3,    -2
   188,  -233,  2017,    -1,     0,    -3
   146,  -225,  2016,    -2,    -1,    -3
   171,  -218,  2049,    -1,     2,    -4
   176,  -220,  2049,     0,    -3,     0
   165,  -233,  2030,    -2,    -1,    -5
   175,  -224,  2041,    -3,     0,    -3
   175,  -234,  2036,    -3,     1,    -3
   158,  -241,  2011,    -2,     0,    -2
   189,  -224,  2029,     2,    -3,    -5
   181,  -229,  2040,    -1,    -1,    -1
   154,  -241,  2030,     0,     1,    -3
   177,  -221,  2029,    -1,     0,    -2
   195,  -232,  2033,     0,     0,    -3
   156,  -230,  2035,    -5,     0,    -2
   166,  -241,  2029,     0,     2,    -4
   204,  -229,  2032,    -2,     1,    -4
   163,  -226,  2005,    -3,    -1,    -1
   169,  -227,  2030,    -2,     2,    -3
   184,  -217,  2021,    -2,     2,    -3
   160,  -252,  2020,    -1,     0,    -5
   181,  -230,  2056,    -2,     1,    -6
   189,  -222,  2025,    -1,     0,    -4
   158,  -236,  2034,    -2,     0,    -2
   163,  -233,  2027,     1,    -1,    -5
   192,  -218,  2023,     1,     1,    -2
   162,  -238,  2026,    -1,     1,    -1
   171,  -233,  2024,    -2,    -2,    -3
   190,  -224,  2032,    -3,    -2,     0
   170,  -226,  2029,    -3,    -1,    -3
   161,  -228,  2040,    -4,    -2,    -5
   181,  -224,  2048,    -1,    -1,    -2
   172,  -235,  2031,     0,    -2,    -2
   153,  -234,  2025,    -2,    -1,    -2
   189,  -229,  2048,    -3,    -1,    -3
   165,  -235,  2025,     0,     1,    -5
   154,  -236,  2044,    -1,    -1,    -3
   179,  -230,  2018,    -1,     0,    -2
   169,  -229,  2031,    -2,     0,    -4
   160,  -239,  2021,    -4,     0,    -1
   181,  -232,  2032,    -2,    -1,    -3
   179,  -241,  2047,    -3,     2,    -5
   162,  -231,  2026,    -4,     2,    -5
   163,  -216,  2019,    -1,     2,    -4
   142,  -228,  2026,    -2,     0,    -2
   187,  -229,  2033,     0,     1,    -3
   175,  -231,  2009,     1,     0,    -5
   157,  -236,  2033,    -2,     0,    -2
   187,  -230,  2026,    -1,     0,    -4
   168,  -227,  2027,    -3,    -1,    -2
   163,  -243,  2037,    -1,     2,    -6
   183,  -227,  2026,    -1,     2,     0
   172,  -235,  2027,    -1,    -1,    -4
   153,  -231,  2005,    -3,    -1,    -4
   174,  -225,  2012,    -1,     0,    -3
   177,  -236,  2021,    -2,    -1,    -4
   153,  -232,  2021,     0,    -1,    -2
   178,  -220,  2038,    -2,    -2,    -2
   184,  -230,  2013,    -3,     2,    -5
   153,  -238,  2029,     0,     1,    -4
   180,  -217,  2022,    -2,     1,    -4
   172,  -226,  2020,    -5,     1,    -2
   157,  -229,  2030,    -5,     2,     0
   169,  -228,  2034,    -3,    -2,    -1
   182,  -234,  2045,     3,    -2,    -3
   150,  -229,  2040,     0,    -1,    -5
   178,  -233,  2035,    -3,     1,    -3
   171,  -229,  2019,    -3,    -1,    -2
   162,  -238,  2027,    -3,     0,    -2
   164,  -229,  2031,    -1,     1,    -1
   192,  -226,  2038,    -4,    -2,    -3
   160,  -243,  2033,    -4,     3,    -2
   160,  -230,  2037,     0,     1,    -1
   190,  -225,  2045,    -1,     2,    -2
   160,  -241,  2030,     0,     0,    -2
   173,  -227,  2028,    -3,     1,    -4
   193,  -220,  2028,    -2,     0,    -3
   160,  -243,  2028,    -1,     0,     0
   163,  -235,  2029,    -2,    -1,    -3
   177,  -236,  2034,    -1,     0,    -5
   175,  -227,  2033,     0,     0,    -2
   162,  -241,  2045,    -5,    -3,    -3
   186,  -221,  2031,    -1,     2,    -1
   172,  -230,  2031,    -3,     0,     0
   156,  -238,  2045,    -3,     0,    -3
   179,  -223,  2043,    -4,     2,    -2
   156,  -232,  2031,    -1,     1,    -3
   141,  -234,  2043,    -3,    -1,    -3
   185,  -223,  2028,     1,     0,    -3
   167,  -219,  2023,    -4,     0,    -1
   147,  -240,  2032,    -3,     2,    -4
   179,  -220,  2053,     0,     0,    -6
   171,  -236,  2032,    -2,     1,    -2
   164,  -232,  2029,    -2,    -1,     0
   183,  -230,  2027,    -2,     1,    -3
   180,  -218,  2030,    -2,    -1,    -2
   152,  -234,  2044,     2,     3,    -3
   190,  -227,  2032,     0,    -1,    -3
   181,  -236,  2017,    -3,     1,    -4
   146,  -234,  2029,    -3,    -1,    -3
   170,  -218,  2050,    -1,    -1,    -3
   184,  -224,  2026,    -4,     1,    -1
   156,  -229,  2040,    -5,     1,    -4
   166,  -229,  2036,    -2,    -1,    -4
   187,  -224,  2038,    -3,     0,    -3
   163,  -233,  2034,    -2,     2,    -4
   165,  -228,  2042,    -1,     0,    -5
